"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","location_precision"
"460","2","SG-1614BBBK1911","SENSORGNOME","726","terminated","Point Lepreau","2014-06-11 00:00:00 +00:00","2014-12-10 00:00:00 +00:00","1402444800","1418169600","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","2254","terminated","Point Lepreau","2014-12-10 00:00:00 +00:00","2015-05-29 17:15:00 +00:00","1418169600","1432919700","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","2283","terminated","Point Lepreau","2015-05-29 17:15:00 +00:00","2015-12-01 17:30:00 +00:00","1432919700","1448991000","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","2967","terminated","Point Lepreau","2016-04-11 15:30:00 +00:00","2016-07-07 15:17:00 +00:00","1460388600","1467904620","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","3251","terminated","Point Lepreau","2016-07-07 15:17:00 +00:00","2016-11-11 10:50:00 +00:00","1467904620","1478861400.0000002","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","2671","terminated","Point Lepreau","2015-12-01 17:30:00 +00:00","2016-04-11 15:30:00 +00:00","1448991000","1460388600","45.05850000","-66.45830000","","","0","Exact"
"460","2","SG-1614BBBK1911","SENSORGNOME","3571","deployed","Point Lepreau","2016-11-11 10:50:00 +00:00","","1478861400.0000002","","45.05850000","-66.45830000","","","0","Exact"
"461","2","SG-1614BBBK1916","SENSORGNOME","2694","terminated","Port Maitland","2015-11-22 19:00:00 +00:00","2016-04-19 17:00:00 +00:00","1448218800","1461085200","43.98589000","-66.15264000","","","0","Exact"
"461","2","SG-1614BBBK1916","SENSORGNOME","2238","terminated","Port Maitland","2014-11-20 00:00:00 +00:00","2015-05-13 20:45:00 +00:00","1416441600","1431549900","43.98589000","-66.15264000","","","0","Exact"
"461","2","SG-1614BBBK1916","SENSORGNOME","2239","terminated","Port Maitland","2015-05-13 20:45:00 +00:00","2015-11-22 19:00:00 +00:00","1431549900","1448218800","43.98589000","-66.15264000","","","0","Exact"
"461","2","SG-1614BBBK1916","SENSORGNOME","719","terminated","Port Maitland","2014-06-05 00:00:00 +00:00","2014-11-20 00:00:00 +00:00","1401926400","1416441600","43.98589000","-66.15264000","","","0","Exact"
"462","2","SG-1614BBBK1919","SENSORGNOME","689","terminated","Clam Bay","2014-05-17 00:00:00 +00:00","2015-07-05 16:00:00 +00:00","1400284800","1436112000","44.72838000","-62.92379000","","","0","Exact"
"462","2","SG-1614BBBK1919","SENSORGNOME","2709","terminated","Clam Bay","2015-11-17 20:15:00 +00:00","2016-03-01 18:45:00 +00:00","1447791300","1456857900","44.72838000","-62.92379000","","","0","Exact"
"462","2","SG-1614BBBK1919","SENSORGNOME","2400","terminated","Clam Bay","2015-07-05 16:00:00 +00:00","2015-11-17 20:15:00 +00:00","1436112000","1447791300","44.72838000","-62.92379000","","","0","Exact"
"462","2","SG-1614BBBK1919","SENSORGNOME","3041","deployed","Clam Bay","2016-04-27 00:00:00 +00:00","","1461715200","","44.72838000","-62.92379000","","","0","Exact"
"462","2","SG-1614BBBK1919","SENSORGNOME","2927","terminated","Clam Bay","2016-03-01 18:45:00 +00:00","2016-04-27 00:00:00 +00:00","1456857900","1461715200","44.72838000","-62.92379000","","","0","Exact"
"463","2","SG-1614BBBK1923","SENSORGNOME","2928","deployed","Eagle Head/West Berlin","2016-03-22 15:30:00 +00:00","","1458660600","","44.06570000","-64.60750000","","","0","Exact"
"463","2","SG-1614BBBK1923","SENSORGNOME","2688","terminated","Eagle Head/West Berlin","2015-11-24 19:30:00 +00:00","2016-03-02 17:00:00 +00:00","1448393400","1456938000","44.06570000","-64.60750000","","","0","Exact"
"463","2","SG-1614BBBK1923","SENSORGNOME","707","terminated","Eagle Head / West Berlin","2014-05-28 00:00:00 +00:00","2014-11-20 00:00:00 +00:00","1401235200","1416441600","44.06570000","-64.60750000","","","0","Exact"
"463","2","SG-1614BBBK1923","SENSORGNOME","2267","terminated","Eagle Head/West Berlin","2014-11-20 00:00:00 +00:00","2015-05-23 11:00:00 +00:00","1416441600","1432378800","44.06570000","-64.60750000","","","0","Exact"
"463","2","SG-1614BBBK1923","SENSORGNOME","2268","terminated","Eagle Head/West Berlin","2015-05-23 11:00:00 +00:00","2015-11-24 19:30:00 +00:00","1432378800","1448393400","44.06570000","-64.60750000","","","0","Exact"
"464","2","SG-1614BBBK1925","SENSORGNOME","2256","terminated","Gardner Creek","2014-12-09 00:00:00 +00:00","2015-05-29 21:00:00 +00:00","1418083200","1432933200","45.26046000","-65.74289000","","","0","Exact"
"464","2","SG-1614BBBK1925","SENSORGNOME","2284","terminated","Gardner Creek","2015-05-29 21:00:00 +00:00","2015-11-12 17:40:00 +00:00","1432933200","1447349999.9999998","45.26046000","-65.74289000","","","0","Exact"
"464","2","SG-1614BBBK1925","SENSORGNOME","697","terminated","Gardner Creek","2014-06-06 00:00:00 +00:00","2014-12-09 00:00:00 +00:00","1402012800","1418083200","45.26046000","-65.74289000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","720","terminated","Pubnico","2014-06-05 00:00:00 +00:00","2014-11-20 00:00:00 +00:00","1401926400","1416441600","43.65431000","-65.76283000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","2240","terminated","Pubnico","2014-11-20 00:00:00 +00:00","2015-05-13 17:00:00 +00:00","1416441600","1431536400","43.65431000","-65.76283000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","2241","terminated","Pubnico","2015-05-13 17:00:00 +00:00","2015-09-30 07:30:00 +00:00","1431536400","1443598200","43.65431000","-65.76283000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","3125","terminated","Pubnico","2015-09-30 08:00:00 +00:00","2015-10-15 00:00:00 +00:00","1443600000","1444867200","43.65431000","-65.76283000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","3667","deployed","Matthew's Lake","2016-11-30 18:55:00 +00:00","","1480532100","","43.69930000","-65.02840000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","3307","terminated","Matthew's Lake","2015-10-15 19:00:00 +00:00","2015-11-24 16:45:00 +00:00","1444935600","1448383500","43.69930000","-65.02840000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","3308","terminated","Matthew's Lake","2015-11-24 16:45:00 +00:00","2016-03-06 17:00:00 +00:00","1448383500","1457283600","43.69930000","-65.02840000","","","0","Exact"
"465","2","SG-1614BBBK1954","SENSORGNOME","3309","terminated","Matthew's Lake","2016-03-06 17:00:00 +00:00","2016-11-30 18:55:00 +00:00","1457283600","1480532100","43.69930000","-65.02840000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","3653","deployed","West Quoddy","2016-11-24 16:04:00 +00:00","","1480003440","","44.91329000","-62.34741000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","3044","terminated","West Quoddy","2016-04-27 19:30:00 +00:00","2016-11-24 16:04:00 +00:00","1461785400","1480003440","44.91329000","-62.34741000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","2933","terminated","West Quoddy","2016-03-03 22:00:00 +00:00","2016-04-27 19:30:00 +00:00","1457042400","1461785400","44.91329000","-62.34741000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","2705","terminated","West Quoddy","2015-11-18 13:30:00 +00:00","2016-03-03 22:00:00 +00:00","1447853400","1457042400","44.91329000","-62.34741000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","2398","terminated","West Quoddy","2015-07-04 22:00:00 +00:00","2015-11-18 13:30:00 +00:00","1436047200","1447853400","44.91329000","-62.34741000","","","0","Exact"
"466","2","SG-1614BBBK1956","SENSORGNOME","691","terminated","West Quoddy","2014-05-18 00:00:00 +00:00","2015-07-04 22:00:00 +00:00","1400371200","1436047200","44.91329000","-62.34741000","","","0","Exact"
"467","2","SG-1614BBBK1611","SENSORGNOME","700","terminated","Cap Pele","2014-05-23 00:00:00 +00:00","2015-05-11 00:00:00 +00:00","1400803200","1431302400","46.23070000","-64.29650000","","","0","Exact"
"467","2","SG-1614BBBK1611","SENSORGNOME","2323","terminated","Cap Pele","2015-06-08 19:00:00 +00:00","2016-06-27 15:00:00 +00:00","1433790000","1467039600","46.23070000","-64.29650000","","","0","Exact"
"468","2","SG-4000BBBK9210","SENSORGNOME","2269","deployed","Fundy NP","2015-05-21 18:45:00 +00:00","","1432233900","","45.59221600","-64.99440300","","","0","Exact"
"468","2","SG-4000BBBK9210","SENSORGNOME","698","terminated","Fundy NP","2014-10-07 15:45:00 +00:00","2014-12-09 00:00:00 +00:00","1412696700","1418083200","45.59221600","-64.99440300","","","0","Exact"
"469","2","SG-4001BBBK1460","SENSORGNOME","699","terminated","Cape Enrage","2014-10-07 11:52:00 +00:00","2014-12-09 00:00:00 +00:00","1412682720","1418083200","45.59522100","-64.78057800","","","0","Exact"
"470","2","SG-4005BBBK2390","SENSORGNOME","718","terminated","Black Rock","2014-10-10 00:00:00 +00:00","2014-11-21 00:00:00 +00:00","1412899200","1416528000","45.14492000","-64.74385000","","","0","Exact"
"470","2","SG-4005BBBK2390","SENSORGNOME","2242","terminated","Black Rock","2014-11-21 00:00:00 +00:00","2015-05-14 18:45:00 +00:00","1416528000","1431629100","45.14492000","-64.74385000","","","0","Exact"
"470","2","SG-4005BBBK2390","SENSORGNOME","2243","terminated","Black Rock","2015-05-14 18:45:00 +00:00","2015-11-26 15:15:00 +00:00","1431629100","1448550900","45.14492000","-64.74385000","","","0","Exact"
"470","2","SG-4005BBBK2390","SENSORGNOME","2672","terminated","Black Rock","2015-11-26 15:15:00 +00:00","2016-04-17 22:00:00 +00:00","1448550900","1460930400","45.14492000","-64.74385000","","","0","Exact"
"471","2","SG-4002BBBK1530","SENSORGNOME","2675","terminated","Blandford","2015-11-25 14:30:00 +00:00","2016-03-02 20:00:00 +00:00","1448461800","1456948800","44.48344000","-64.10708000","","","0","Exact"
"471","2","SG-4002BBBK1530","SENSORGNOME","2932","terminated","Blandford","2016-03-02 20:00:00 +00:00","2016-04-06 10:00:00 +00:00","1456948800","1459936800","44.48344000","-64.10708000","","","0","Exact"
"471","2","SG-4002BBBK1530","SENSORGNOME","2257","terminated","Blandford","2014-11-19 00:00:00 +00:00","2015-05-22 20:30:00 +00:00","1416355200","1432326600","44.48344000","-64.10708000","","","0","Exact"
"471","2","SG-4002BBBK1530","SENSORGNOME","2272","terminated","Blandford","2015-05-22 20:30:00 +00:00","2015-11-25 14:30:00 +00:00","1432326600","1448461800","44.48344000","-64.10708000","","","0","Exact"
"471","2","SG-4002BBBK1530","SENSORGNOME","722","terminated","Blandford","2014-10-02 13:30:00 +00:00","2014-11-19 00:00:00 +00:00","1412256600","1416355200","44.48344000","-64.10708000","","","0","Exact"
"472","2","SG-4001BBBK2500","SENSORGNOME","727","terminated","Fundy Parkway","2015-05-21 15:20:00 +00:00","2015-11-12 15:00:00 +00:00","1432221600.0000002","1447340400","45.43253000","-65.40401000","","","0","Exact"
"472","2","SG-4001BBBK2500","SENSORGNOME","3068","deployed","Fundy Parkway","2016-05-10 14:30:00 +00:00","","1462890600","","45.43253000","-65.40401000","","","0","Exact"
"472","2","SG-4001BBBK2500","SENSORGNOME","2716","terminated","Fundy Parkway","2015-11-12 15:00:00 +00:00","2016-05-10 14:30:00 +00:00","1447340400","1462890600","45.43253000","-65.40401000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","2710","terminated","Lawrencetown","2015-11-17 19:15:00 +00:00","2016-03-23 18:00:00 +00:00","1447787700","1458756000","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","2401","terminated","Lawrencetown","2015-07-05 17:30:00 +00:00","2015-11-17 19:15:00 +00:00","1436117400","1447787700","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","3040","terminated","Lawrencetown","2016-04-27 12:30:00 +00:00","2016-07-15 15:45:00 +00:00","1461760200","1468597500","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","2926","terminated","Lawrencetown","2016-03-23 18:00:00 +00:00","2016-03-23 18:00:00 +00:00","1458756000","1458756000","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","2930","terminated","Lawrencetown","2016-03-23 18:00:00 +00:00","2016-04-27 12:30:00 +00:00","1458756000","1461760200","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","729","terminated","Lawrencetown","2014-11-13 13:46:00 +00:00","2015-07-05 17:30:00 +00:00","1415886360","1436117400","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","3655","deployed","Lawrencetown","2016-11-24 18:30:00 +00:00","","1480012200","","44.63786000","-63.31913000","","","0","Exact"
"473","2","SG-4001BBBK2720","SENSORGNOME","3304","terminated","Lawrencetown","2016-07-15 15:45:00 +00:00","2016-11-24 18:30:00 +00:00","1468597500","1480012200","44.63786000","-63.31913000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","3305","terminated","Canso","2016-07-14 16:15:00 +00:00","2016-11-24 11:19:00 +00:00","1468512900","1479986340.0000002","45.31952000","-60.96817000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","3651","deployed","Canso","2016-11-24 11:19:00 +00:00","","1479986340.0000002","","45.31952000","-60.96817000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","731","terminated","Canso","2014-11-14 14:51:00 +00:00","2015-11-18 20:45:00 +00:00","1415976660.0000002","1447879500","45.31952000","-60.96817000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","2939","terminated","Canso","2016-03-08 13:00:00 +00:00","2016-04-28 18:40:00 +00:00","1457442000","1461868799.9999998","45.31952000","-60.96817000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","3046","terminated","Canso","2016-04-28 18:40:00 +00:00","2016-07-14 16:15:00 +00:00","1461868799.9999998","1468512900","45.31952000","-60.96817000","","","0","Exact"
"474","2","SG-4002BBBK0640","SENSORGNOME","2708","terminated","Canso","2015-11-18 20:45:00 +00:00","2016-03-08 13:00:00 +00:00","1447879500","1457442000","45.31952000","-60.96817000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","2711","terminated","Beaubassin","2015-11-15 13:00:00 +00:00","2016-04-10 11:00:00 +00:00","1447592400","1460286000","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","2962","terminated","Beaubassin","2016-04-10 14:09:00 +00:00","2016-11-12 20:05:00 +00:00","1460297340","1478981100","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","685","terminated","Beaubassin","2014-05-24 00:00:00 +00:00","2014-06-21 00:00:00 +00:00","1400889600","1403308800","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","1151","terminated","Beaubassin","2014-06-21 00:00:00 +00:00","2015-05-16 00:00:00 +00:00","1403308800","1431734400","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","2259","terminated","Beaubassin","2015-05-20 21:00:00 +00:00","2015-11-15 13:00:00 +00:00","1432155600","1447592400","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","2184","terminated","Beaubassin","2015-05-16 00:00:00 +00:00","2015-05-20 21:00:00 +00:00","1431734400","1432155600","45.85074000","-64.28214000","","","0","Exact"
"483","2","SG-1614BBBK1915","SENSORGNOME","3574","deployed","Beaubassin","2016-11-12 20:05:00 +00:00","","1478981100","","45.85074000","-64.28214000","","","0","Exact"
"683","2","SG-4002BBBK0580","SENSORGNOME","1129","terminated","Kejimkujik","2014-10-02 18:30:00 +00:00","2015-07-27 16:28:00 +00:00","1412274600","1438014480","44.40412000","-65.21990000","","","0","Exact"
"683","2","SG-4002BBBK0580","SENSORGNOME","2497","terminated","Kejimkujik","2015-07-27 16:28:00 +00:00","2015-09-30 14:30:00 +00:00","1438014480","1443623400","44.40412000","-65.21990000","","","0","Exact"
"684","2","SG-4001BBBK2310","SENSORGNOME","1130","terminated","Shag Harbour","2014-10-02 23:00:00 +00:00","2015-05-24 19:00:00 +00:00","1412290800","1432494000","43.49304000","-65.71709000","","","0","Exact"
"684","2","SG-4001BBBK2310","SENSORGNOME","2273","terminated","Shag Harbour","2015-05-24 19:00:00 +00:00","2015-11-23 18:50:00 +00:00","1432494000","1448304600.0000002","43.49304000","-65.71709000","","","0","Exact"
"685","2","SG-4002BBBK0010","SENSORGNOME","2274","terminated","Middle Ohio","2015-05-23 17:00:00 +00:00","2015-07-28 18:50:00 +00:00","1432400400","1438109400.0000002","43.92472000","-65.40418000","","","0","Exact"
"685","2","SG-4002BBBK0010","SENSORGNOME","2258","terminated","Middle Ohio","2014-11-20 00:00:00 +00:00","2015-05-23 17:00:00 +00:00","1416441600","1432400400","43.92472000","-65.40418000","","","0","Exact"
"685","2","SG-4002BBBK0010","SENSORGNOME","1131","terminated","Middle Ohio","2014-10-02 21:30:00 +00:00","2014-11-20 00:00:00 +00:00","1412285400","1416441600","43.92472000","-65.40418000","","","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2187","terminated","Joggins","2014-11-24 00:00:00 +00:00","2015-01-27 00:00:00 +00:00","1416787200","1422316800","45.69514000","-64.45016000","","","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2188","terminated","Joggins","2015-05-15 00:00:00 +00:00","2016-04-16 20:00:00 +00:00","1431648000","1460836800","45.69514000","-64.45016000","","","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2020","terminated","Joggins","2014-10-01 00:00:00 +00:00","2014-11-24 00:00:00 +00:00","1412121600","1416787200","45.69514000","-64.45016000","","","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2972","deployed","Joggins","2016-04-16 20:00:00 +00:00","","1460836800","","45.69514000","-64.45016000","","","0","Exact"
"1181","2","SG-4712BB000550","SENSORGNOME","2022","terminated","West Bay","2014-07-23 15:32:00 +00:00","2014-07-23 15:32:00 +00:00","1406129520","1406129520","45.37200000","-64.40300000","","","0","Exact"
"1181","2","SG-4712BB000550","SENSORGNOME","2247","terminated","West Bay","2014-07-23 15:32:00 +00:00","2015-06-12 17:00:00 +00:00","1406129520","1434128400","45.37200000","-64.40300000","","","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2048","terminated","East Walton","2015-06-05 17:50:00 +00:00","2015-11-30 16:30:00 +00:00","1433526600","1448901000","45.24990000","-63.95710000","","","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2977","terminated","East Walton","2016-04-17 14:30:00 +00:00","2016-07-19 18:40:00 +00:00","1460903400","1468953599.9999998","45.24990000","-63.95710000","","","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2674","terminated","East Walton","2015-11-30 16:30:00 +00:00","2016-04-17 14:30:00 +00:00","1448901000","1460903400","45.24990000","-63.95710000","","","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","3569","deployed","East Walton","2016-11-08 19:45:00 +00:00","","1478634300","","45.24990000","-63.95710000","","","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","3289","terminated","East Walton","2016-07-19 18:40:00 +00:00","2016-11-08 19:45:00 +00:00","1468953599.9999998","1478634300","45.24990000","-63.95710000","","","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","3287","terminated","Cape Enrage 2","2016-07-20 13:40:00 +00:00","2016-11-12 17:20:00 +00:00","1469022000","1478971200.0000002","45.59522100","-64.78057800","","","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","3573","deployed","Cape Enrage 2","2016-11-12 17:20:00 +00:00","","1478971200.0000002","","45.59522100","-64.78057800","","","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","2971","terminated","Cape Enrage 2","2016-04-16 15:30:00 +00:00","2016-07-20 13:40:00 +00:00","1460820600","1469022000","45.59522100","-64.78057800","","","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","2271","terminated","Cape Enrage 2","2015-05-21 20:00:00 +00:00","2016-04-16 00:00:00 +00:00","1432238400","1460764800","45.59522100","-64.78057800","","","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","2320","terminated","West Bay2","2015-06-12 19:12:00 +00:00","2016-04-26 14:42:00 +00:00","1434136319.9999998","1461681719.9999998","45.37180000","-64.40350000","","","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","3038","terminated","West Bay2","2016-04-26 14:42:00 +00:00","2016-11-13 15:15:00 +00:00","1461681719.9999998","1479050100","45.37180000","-64.40350000","","","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","3643","deployed","West Bay 2","2016-11-13 15:15:00 +00:00","","1479050100","","45.37180000","-64.40350000","","","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","3290","deployed","Selma2","2016-07-19 19:30:00 +00:00","","1468956600","","45.33380000","-63.54070000","","","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","3035","terminated","Selma2","2016-04-25 17:20:00 +00:00","2016-07-19 19:30:00 +00:00","1461604800.0000002","1468956600","45.33380000","-63.54070000","","","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","2317","terminated","Selma2","2015-06-05 16:35:00 +00:00","2016-04-25 17:20:00 +00:00","1433522100.0000002","1461604800.0000002","45.33380000","-63.54070000","","","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2318","terminated","Kouchibouguac2","2015-06-08 17:25:00 +00:00","2015-11-14 16:40:00 +00:00","1433784300","1447519200","46.77520000","-64.95550000","","","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2966","terminated","Kouchibouguac2","2016-04-11 19:47:00 +00:00","2016-11-20 14:25:00 +00:00","1460404020","1479651900","46.77520000","-64.95550000","","","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2715","terminated","Kouchibouguac2","2015-11-14 16:40:00 +00:00","2016-04-11 09:47:00 +00:00","1447519200","1460368020","46.77520000","-64.95550000","","","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","3646","deployed","Kouchibouguac2","2016-11-20 14:25:00 +00:00","","1479651900","","46.77520000","-64.95550000","","","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","3568","deployed","Mount Thom","2016-11-18 17:40:00 +00:00","","1479490799.9999998","","45.55480000","-62.98590000","","","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","2700","terminated","Mount Thom","2015-11-20 14:20:00 +00:00","2016-04-26 19:20:00 +00:00","1448029200.0000002","1461698400","45.55480000","-62.98590000","","","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","3039","terminated","Mount Thom","2016-04-26 19:20:00 +00:00","2016-11-08 17:40:00 +00:00","1461698400","1478626799.9999998","45.55480000","-62.98590000","","","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","2319","terminated","Mount Thom","2015-06-05 14:19:00 +00:00","2015-11-20 14:20:00 +00:00","1433513940.0000002","1448029200.0000002","45.55480000","-62.98590000","","","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","3053","terminated","Skyline","2016-04-30 14:00:00 +00:00","2016-11-23 17:10:00 +00:00","1462024800","1479920999.9999998","46.74840000","-60.89080000","","","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","2704","terminated","Skyline","2015-11-19 19:30:00 +00:00","2016-04-30 14:00:00 +00:00","1447961400","1462024800","46.74840000","-60.89080000","","","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","2396","terminated","Skyline","2015-06-30 16:27:00 +00:00","2015-11-19 19:30:00 +00:00","1435681620","1447961400","46.74840000","-60.89080000","","","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","3650","deployed","Skyline","2016-11-23 17:10:00 +00:00","","1479920999.9999998","","46.74840000","-60.89080000","","","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","3649","deployed","Louisbourg","2016-11-23 11:30:00 +00:00","","1479900600","","45.88570000","-59.98250000","","","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","2397","terminated","Louisbourg","2015-07-02 15:42:00 +00:00","2015-11-19 13:10:00 +00:00","1435851720","1447938599.9999998","45.88570000","-59.98250000","","","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","2702","terminated","Louisbourg","2015-11-19 13:10:00 +00:00","2016-04-29 15:30:00 +00:00","1447938599.9999998","1461943800","45.88570000","-59.98250000","","","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","3047","terminated","Louisbourg","2016-04-29 15:30:00 +00:00","2016-11-23 11:30:00 +00:00","1461943800","1479900600","45.88570000","-59.98250000","","","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3240","terminated","Brier2","2016-06-30 18:30:00 +00:00","2016-11-05 14:25:00 +00:00","1467311400","1478355900","44.27540000","-66.34930000","","","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3015","terminated","Brier2","2016-04-18 19:30:00 +00:00","2016-06-29 18:30:00 +00:00","1461007800","1467225000","44.27540000","-66.34930000","","","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","2693","terminated","Brier2","2015-11-22 12:00:00 +00:00","2016-04-18 19:30:00 +00:00","1448193600","1461007800","44.27540000","-66.34930000","","","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","2496","terminated","Brier2","2015-07-27 10:40:00 +00:00","2015-11-22 12:00:00 +00:00","1437993600","1448193600","44.27540000","-66.34930000","","","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3561","deployed","Brier2","2016-11-05 14:25:00 +00:00","","1478355900","","44.27540000","-66.34930000","","","0","Exact"
"1397","2","SG-4000BBBK9270","SENSORGNOME","2500","terminated","Tangier (Mooseland)","2015-07-31 22:40:00 +00:00","2015-11-03 19:20:00 +00:00","1438382400","1446578400","44.93660000","-62.78380000","","","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","2501","terminated","Truro","2015-08-03 12:00:00 +00:00","2015-11-15 15:50:00 +00:00","1438603200","1447602600.0000002","45.36730000","-63.34300000","","","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","2713","terminated","Truro","2015-11-15 15:50:00 +00:00","2016-04-25 17:30:00 +00:00","1447602600.0000002","1461605400","45.36730000","-63.34300000","","","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3036","terminated","Truro","2016-04-25 17:30:00 +00:00","2016-07-19 20:20:00 +00:00","1461605400","1468959600.0000002","45.36730000","-63.34300000","","","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3627","deployed","Truro","2016-11-13 18:55:00 +00:00","","1479063300","","45.36730000","-63.34300000","","","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3291","terminated","Truro","2016-07-19 20:20:00 +00:00","2016-11-13 18:55:00 +00:00","1468959600.0000002","1479063300","45.36730000","-63.34300000","","","0","Exact"
