motusRecvID,recvProjectID,receiverID,recvDeployID,port,radioType,antennaType,bearing,tilt,polBearing,polTilt,heightMeters,filter,cableLengthMeters,cableType,mountDistanceMeters,mountBearing,details,elevationAngle,polarization1,polarization2,deploymentStatus
408,1,SG-5113BBBK3084,735,1,,yagi-9,320,,,,6,,7.62,,,,,,,,terminated
408,1,SG-5113BBBK3084,735,2,,yagi-9,225,,,,5.8,,7.62,,,,,,,,terminated
408,1,SG-5113BBBK3084,735,3,,yagi-9,90,,,,5.6,,7.62,,,,,,,,terminated
408,1,SG-5113BBBK3084,2009,1,,yagi-9,320,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,2009,2,,yagi-9,225,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,2009,3,,yagi-9,90,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,2363,1,,yagi-9,0,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,2363,2,,yagi-9,120,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,2363,3,,yagi-9,240,,,,,,,,,,,,,,terminated
408,1,SG-5113BBBK3084,3247,1,,yagi-9,0,,,,6,,,,,,,,,,deployed
408,1,SG-5113BBBK3084,3247,2,,yagi-9,280,,,,5.8,,,,,,,,,,deployed
408,1,SG-5113BBBK3084,3247,3,,yagi-9,85,,,,5.6,,,,,,,,,,deployed
409,1,SG-5113BBBK3088,669,1,,yagi-9,340,,,,6,,7.62,,,,,,,,terminated
409,1,SG-5113BBBK3088,669,2,,yagi-9,250,,,,5.8,,7.62,,,,,,,,terminated
409,1,SG-5113BBBK3088,669,3,,yagi-9,165,,,,5.6,,7.62,,,,,,,,terminated
409,1,SG-5113BBBK3088,2015,1,,yagi-9,340,,,,,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,2015,2,,yagi-9,250,,,,,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,2015,3,,yagi-9,165,,,,,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,2130,1,,yagi-9,340,,,,6,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,2130,2,,yagi-9,250,,,,5.8,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,2130,3,,yagi-9,165,,,,5.6,,,,,,,,,,terminated
409,1,SG-5113BBBK3088,3753,1,,yagi-9,340,,,,6,,,,,,,,,,deployed
409,1,SG-5113BBBK3088,3753,3,,yagi-9,165,,,,5.6,,,,,,,,,,deployed
410,1,SG-5113BBBK3091,665,1,,yagi-9,355,,,,6,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,665,2,,yagi-9,175,,,,5.8,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,665,3,,yagi-9,135,,,,5.6,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,767,1,,yagi-9,0,,,,4.5,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,767,2,,yagi-9,180,,,,4.3,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,767,3,,yagi-9,140,,,,4.1,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,2131,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,2131,2,,yagi-9,180,,,,5.8,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,2131,3,,yagi-9,140,,,,5.6,,7.62,,,,,,,,terminated
410,1,SG-5113BBBK3091,3749,1,,yagi-9,0,,,,6,,7.62,,,,,,,,deployed
410,1,SG-5113BBBK3091,3749,3,,yagi-9,140,,,,5.6,,7.62,,,,,,,,deployed
411,1,SG-5113BBBK3094,663,1,,yagi-9,280,,,,6,,7.62,,,,,,,,terminated
411,1,SG-5113BBBK3094,663,2,,yagi-9,150,,,,5.6,,7.62,,,,,,,,terminated
411,1,SG-5113BBBK3094,663,3,,yagi-9,90,,,,5.8,,7.62,,,,,,,,terminated
411,1,SG-5113BBBK3094,2012,1,,yagi-9,280,,,,,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,2012,2,,yagi-9,150,,,,,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,2012,3,,yagi-9,90,,,,,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,2132,1,,yagi-9,280,,,,6,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,2132,2,,yagi-9,150,,,,5.8,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,2132,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
411,1,SG-5113BBBK3094,3073,1,,yagi-9,350,,,,30.5,,,,,,,,,,deployed
411,1,SG-5113BBBK3094,3073,2,,yagi-9,100,,,,30.5,,,,,,,,,,deployed
411,1,SG-5113BBBK3094,3073,3,,yagi-9,210,,,,30.5,,,,,,,,,,deployed
412,1,SG-5113BBBK3107,653,1,,yagi-9,20,,,,6,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,653,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,653,3,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,751,1,,yagi-9,20,,,,6,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,751,2,,yagi-9,250,,,,5.8,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,751,3,,yagi-9,100,,,,5.6,,7.62,,,,,,,,terminated
412,1,SG-5113BBBK3107,2008,1,,yagi-9,30,,,,,,,,,,,,,,terminated
412,1,SG-5113BBBK3107,2008,2,,yagi-9,255,,,,,,,,,,,,,,terminated
412,1,SG-5113BBBK3107,2008,3,,yagi-9,100,,,,,,,,,,,,,,terminated
412,1,SG-5113BBBK3107,2133,1,,yagi-9,30,,,,6,,,,,,,,,,terminated
412,1,SG-5113BBBK3107,2133,2,,yagi-9,255,,,,5.8,,,,,,,,,,terminated
412,1,SG-5113BBBK3107,2133,3,,yagi-9,100,,,,5.6,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,675,1,,yagi-9,90,,,,6,,7.62,,,,,,,,terminated
413,1,SG-5113BBBK3109,675,2,,yagi-9,270,,,,5.8,,7.62,,,,,,,,terminated
413,1,SG-5113BBBK3109,675,3,,yagi-9,145,,,,5.6,,7.62,,,,,,,,terminated
413,1,SG-5113BBBK3109,1996,1,,yagi-9,80,,,,,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,1996,2,,yagi-9,270,,,,,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,1996,3,,yagi-9,145,,,,,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,2134,1,,yagi-9,80,,,,6,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,2134,2,,yagi-9,270,,,,5.8,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,2134,3,,yagi-9,145,,,,5.6,,,,,,,,,,terminated
413,1,SG-5113BBBK3109,3765,1,,yagi-9,80,,,,6,,,,,,,,,,deployed
413,1,SG-5113BBBK3109,3765,2,,yagi-9,270,,,,5.8,,,,,,,,,,deployed
414,1,SG-5113BBBK3113,683,1,,yagi-9,180,,,,6,,7.62,,,,,,,,terminated
414,1,SG-5113BBBK3113,683,2,,yagi-9,290,,,,5.8,,7.62,,,,,,,,terminated
414,1,SG-5113BBBK3113,683,3,,yagi-9,95,,,,5.6,,7.62,,,,,,,,terminated
414,1,SG-5113BBBK3113,3683,1,,yagi-9,180,,,,6,,7.62,,,,,,,,deployed
414,1,SG-5113BBBK3113,3683,2,,yagi-9,290,,,,5.8,,7.62,,,,,,,,deployed
415,1,SG-5113BBBK3115,671,1,,yagi-9,40,,,,6,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,671,2,,yagi-9,280,,,,5.8,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,671,3,,yagi-9,145,,,,5.6,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,736,1,,yagi-9,50,,,,6,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,736,2,,yagi-9,285,,,,5.8,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,736,3,,yagi-9,160,,,,5.6,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,2026,1,,yagi-9,50,,,,4.5,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,2026,2,,yagi-9,285,,,,4.3,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,2026,3,,yagi-9,160,,,,4.1,,7.62,,,,,,,,terminated
415,1,SG-5113BBBK3115,2165,1,,yagi-9,50,,,,6,,,,,,,,,,terminated
415,1,SG-5113BBBK3115,2165,2,,yagi-9,285,,,,5.8,,,,,,,,,,terminated
415,1,SG-5113BBBK3115,2165,3,,yagi-9,160,,,,5.6,,,,,,,,,,terminated
415,1,SG-5113BBBK3115,3743,1,,yagi-9,50,,,,6,,,,,,,,,,deployed
415,1,SG-5113BBBK3115,3743,2,,yagi-9,285,,,,5.8,,,,,,,,,,deployed
416,1,SG-5113BBBK3116,659,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,659,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,659,3,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,761,1,,yagi-9,20,,,,6,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,761,2,,yagi-9,260,,,,5.8,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,761,3,,yagi-9,155,,,,5.6,,7.62,,,,,,,,terminated
416,1,SG-5113BBBK3116,1998,1,,yagi-9,20,,,,,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,1998,2,,yagi-9,260,,,,,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,1998,3,,yagi-9,155,,,,,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,2136,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,2136,2,,yagi-9,260,,,,5.8,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,2136,3,,yagi-9,155,,,,5.6,,,,,,,,,,terminated
416,1,SG-5113BBBK3116,3763,2,,yagi-9,260,,,,5.8,,,,,,,,,,deployed
416,1,SG-5113BBBK3116,3763,3,,yagi-9,155,,,,5.6,,,,,,,,,,deployed
417,1,SG-5113BBBK3126,651,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,651,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,651,3,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,763,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,763,2,,yagi-9,275,,,,5.8,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,763,3,,yagi-9,95,,,,5.6,,7.62,,,,,,,,terminated
417,1,SG-5113BBBK3126,1999,1,,yagi-9,0,,,,,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,1999,2,,yagi-9,270,,,,,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,1999,3,,yagi-9,95,,,,,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,2138,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,2138,2,,yagi-9,270,,,,5.8,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,2138,3,,yagi-9,95,,,,5.6,,,,,,,,,,terminated
417,1,SG-5113BBBK3126,3746,2,,yagi-9,270,,,,5.8,,,,,,,,,,deployed
417,1,SG-5113BBBK3126,3746,3,,yagi-9,95,,,,5.6,,,,,,,,,,deployed
418,1,SG-5113BBBK3155,682,1,,yagi-9,80,,,,6,,7.62,,,,,,,,terminated
418,1,SG-5113BBBK3155,682,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,terminated
418,1,SG-5113BBBK3155,682,3,,yagi-9,145,,,,5.6,,7.62,,,,,,,,terminated
418,1,SG-5113BBBK3155,3559,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,deployed
418,1,SG-5113BBBK3155,3559,3,,yagi-9,145,,,,5.6,,7.62,,,,,,,,deployed
419,1,SG-5113BBBK3162,652,1,,yagi-9,20,,,,6,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,652,2,,yagi-9,270,,,,5.8,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,652,3,,yagi-9,130,,,,5.6,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,760,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,760,2,,yagi-9,280,,,,5.8,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,760,3,,yagi-9,85,,,,5.6,,7.62,,,,,,,,terminated
419,1,SG-5113BBBK3162,2000,1,,yagi-9,0,,,,,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,2000,2,,yagi-9,280,,,,,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,2000,3,,yagi-9,85,,,,,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,2139,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,2139,2,,yagi-9,280,,,,5.8,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,2139,3,,yagi-9,85,,,,5.6,,,,,,,,,,terminated
419,1,SG-5113BBBK3162,3495,1,,yagi-9,80,,,,,,,,,,,,,,deployed
419,1,SG-5113BBBK3162,3495,2,,yagi-9,240,,,,,,,,,,,,,,deployed
420,1,SG-5113BBBK3169,645,1,,yagi-9,0,,,,15,,15,,,,,,,,deployed
420,1,SG-5113BBBK3169,645,2,,yagi-9,240,,,,14.8,,15,,,,,,,,deployed
420,1,SG-5113BBBK3169,645,3,,yagi-9,120,,,,14.6,,15,,,,,,,,deployed
421,1,SG-5113BBBK3171,668,1,,yagi-9,175,,,,6,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,668,2,,yagi-9,310,,,,5.8,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,668,3,,yagi-9,75,,,,5.6,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,749,1,,yagi-9,180,,,,6,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,749,2,,yagi-9,320,,,,5.8,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,749,3,,yagi-9,80,,,,5.6,,7.62,,,,,,,,terminated
421,1,SG-5113BBBK3171,3737,2,,yagi-9,320,,,,5.8,,7.62,,,,,,,,deployed
421,1,SG-5113BBBK3171,3737,3,,yagi-9,80,,,,5.6,,7.62,,,,,,,,deployed
422,1,SG-5113BBBK3173,642,1,,yagi-9,0,,,,5.8,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,642,2,,yagi-9,220,,,,5.6,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,642,3,,yagi-9,120,,,,5.2,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,732,1,,yagi-9,320,,,,5.8,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,732,2,,yagi-9,195,,,,5.6,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,732,3,,yagi-9,95,,,,5.2,,7.62,,,,,,,,terminated
422,1,SG-5113BBBK3173,1121,1,,yagi-9,320,,,,6,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,1121,2,,yagi-9,195,,,,5.8,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,1121,3,,yagi-9,95,,,,5.6,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,2456,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,2456,2,,yagi-9,255,,,,5.8,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,2456,3,,yagi-9,105,,,,5.6,,,,,,,,,,terminated
422,1,SG-5113BBBK3173,3767,2,,yagi-9,255,,,,5.8,,,,,,,,,,deployed
422,1,SG-5113BBBK3173,3767,3,,yagi-9,105,,,,5.6,,,,,,,,,,deployed
423,1,SG-5113BBBK3175,650,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,650,2,,yagi-9,240,,,,5.8,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,650,3,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,762,1,,yagi-9,185,,,,6,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,762,2,,yagi-9,275,,,,5.8,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,762,3,,yagi-9,90,,,,5.6,,7.62,,,,,,,,terminated
423,1,SG-5113BBBK3175,1997,1,,yagi-9,185,,,,,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,1997,2,,yagi-9,275,,,,,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,1997,3,,yagi-9,90,,,,,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,2140,1,,yagi-9,185,,,,6,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,2140,2,,yagi-9,275,,,,5.8,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,2140,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
423,1,SG-5113BBBK3175,3745,2,,yagi-9,275,,,,5.8,,,,,,,,,,deployed
423,1,SG-5113BBBK3175,3745,3,,yagi-9,90,,,,5.6,,,,,,,,,,deployed
424,1,SG-5113BBBK3179,678,1,,yagi-9,185,,,,6,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,678,2,,yagi-9,275,,,,5.8,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,678,3,,yagi-9,100,,,,5.6,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,2027,1,,yagi-9,185,,,,4.5,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,2027,2,,yagi-9,275,,,,4.3,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,2027,3,,yagi-9,100,,,,4.1,,7.62,,,,,,,,terminated
424,1,SG-5113BBBK3179,2141,1,,yagi-9,215,,,,6,,,,,,,,,,terminated
424,1,SG-5113BBBK3179,2141,2,,yagi-9,310,,,,5.8,,,,,,,,,,terminated
424,1,SG-5113BBBK3179,2141,3,,yagi-9,130,,,,5.6,,,,,,,,,,terminated
424,1,SG-5113BBBK3179,3762,2,,yagi-9,310,,,,5.8,,,,,,,,,,deployed
424,1,SG-5113BBBK3179,3762,3,,yagi-9,130,,,,5.6,,,,,,,,,,deployed
425,1,SG-5113BBBK3182,641,1,,yagi-9,0,,,,5.8,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,641,2,,yagi-9,240,,,,5.6,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,641,3,,yagi-9,120,,,,5.2,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,765,1,,yagi-9,15,,,,5.8,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,765,2,,yagi-9,255,,,,5.6,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,765,3,,yagi-9,115,,,,5.2,,7.62,,,,,,,,terminated
425,1,SG-5113BBBK3182,2007,1,,yagi-9,20,,,,,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,2007,2,,yagi-9,250,,,,,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,2007,3,,yagi-9,120,,,,,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,2143,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,2143,2,,yagi-9,250,,,,5.8,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,2143,3,,yagi-9,120,,,,5.6,,,,,,,,,,terminated
425,1,SG-5113BBBK3182,3224,1,,yagi-5,215,,,,6,,7.62,RG58,,,,,,,terminated
425,1,SG-5113BBBK3182,3224,2,,yagi-5,135,,,,5.8,,7.62,RG58,,,,,,,terminated
425,1,SG-5113BBBK3182,3224,3,,yagi-5,0,,,,5.6,,7.62,RG58,,,,,,,terminated
426,1,SG-5113BBBK3193,666,1,,yagi-9,25,,,,6,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,666,2,,yagi-9,75,,,,5.8,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,666,3,,yagi-9,210,,,,5.6,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,745,1,,yagi-9,35,,,,6,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,745,2,,yagi-9,215,,,,5.8,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,745,3,,yagi-9,125,,,,5.6,,7.62,,,,,,,,terminated
426,1,SG-5113BBBK3193,2010,1,,yagi-9,10,,,,,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,2010,2,,yagi-9,190,,,,,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,2010,3,,yagi-9,105,,,,,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,2150,1,,yagi-9,10,,,,6,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,2150,2,,yagi-9,190,,,,5.8,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,2150,3,,yagi-9,105,,,,5.6,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,3072,1,,yagi-9,20,,,,6,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,3072,2,,yagi-9,240,,,,5.8,,,,,,,,,,terminated
426,1,SG-5113BBBK3193,3072,3,,yagi-9,140,,,,5.6,,,,,,,,,,terminated
427,1,SG-5113BBBK3139,629,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,629,2,,yagi-9,240,,,,5.6,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,629,3,,yagi-9,120,,,,5.2,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,752,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,752,2,,yagi-9,230,,,,5.8,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,752,3,,yagi-9,80,,,,5.6,,7.62,,,,,,,,terminated
427,1,SG-5113BBBK3139,2137,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
427,1,SG-5113BBBK3139,2137,2,,yagi-9,235,,,,5.8,,,,,,,,,,terminated
427,1,SG-5113BBBK3139,2137,3,,yagi-9,70,,,,5.6,,,,,,,,,,terminated
427,1,SG-5113BBBK3139,3708,2,,yagi-9,235,,,,5.8,,,,,,,,,,deployed
427,1,SG-5113BBBK3139,3708,3,,yagi-9,70,,,,5.6,,,,,,,,,,deployed
428,1,SG-5113BBBK2823,638,1,,yagi-9,0,,,,11,,15.24,,,,,,,,terminated
428,1,SG-5113BBBK2823,638,2,,yagi-9,240,,,,10.6,,15.24,,,,,,,,terminated
428,1,SG-5113BBBK2823,638,3,,yagi-9,120,,,,10.2,,15.24,,,,,,,,terminated
428,1,SG-5113BBBK2823,1992,1,,yagi-9,0,,,,11,,15.24,,,,,,,,deployed
428,1,SG-5113BBBK2823,1992,2,,yagi-9,240,,,,10.6,,15.24,,,,,,,,deployed
428,1,SG-5113BBBK2823,1992,3,,yagi-9,120,,,,10.2,,15.24,,,,,,,,deployed
429,1,SG-5113BBBK0354,639,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,639,2,,yagi-9,240,,,,5.6,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,639,3,,yagi-9,120,,,,5.2,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,759,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,759,2,,yagi-9,220,,,,5.8,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,759,3,,yagi-9,90,,,,5.6,,7.62,,,,,,,,terminated
429,1,SG-5113BBBK0354,2003,1,,yagi-9,0,,,,,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,2003,2,,yagi-9,220,,,,,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,2003,3,,yagi-9,90,,,,,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,2149,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,2149,2,,yagi-9,220,,,,5.8,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,2149,3,,yagi-9,90,,,,5.6,,,,,,,,,,terminated
429,1,SG-5113BBBK0354,3558,1,,yagi-9,0,,,,6,,,,,,,,,,deployed
429,1,SG-5113BBBK0354,3558,2,,yagi-9,220,,,,5.8,,,,,,,,,,deployed
430,1,SG-5113BBBK2786,643,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
430,1,SG-5113BBBK2786,643,2,,yagi-9,260,,,,5.8,,7.62,,,,,,,,terminated
430,1,SG-5113BBBK2786,643,3,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
430,1,SG-5113BBBK2786,2014,1,,yagi-9,0,,,,,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,2014,2,,yagi-9,260,,,,,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,2014,3,,yagi-9,130,,,,,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,2148,1,,yagi-9,0,,,,6,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,2148,2,,yagi-9,260,,,,5.8,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,2148,3,,yagi-9,130,,,,5.6,,,,,,,,,,terminated
430,1,SG-5113BBBK2786,3739,1,,yagi-9,0,,,,6,,,,,,,,,,deployed
430,1,SG-5113BBBK2786,3739,3,,yagi-9,130,,,,5.6,,,,,,,,,,deployed
431,1,SG-5113BBBK2829,630,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,630,2,,yagi-9,240,,,,5.6,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,630,3,,yagi-9,120,,,,5.2,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,753,1,,yagi-9,315,,,,6,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,753,2,,yagi-9,210,,,,5.6,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,753,3,,yagi-9,50,,,,5.2,,7.62,,,,,,,,terminated
431,1,SG-5113BBBK2829,3280,1,,yagi-9,170,,,,10,,10,RG213,,,,,,,deployed
431,1,SG-5113BBBK2829,3280,3,,yagi-9,20,,,,10,,10,RG213,,,,,,,deployed
432,1,SG-5113BBBK3100,631,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,631,2,,yagi-9,120,,,,5.6,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,631,3,,yagi-9,240,,,,5.2,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,754,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,754,2,,yagi-9,255,,,,5.8,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,754,3,,yagi-9,105,,,,5.6,,7.62,,,,,,,,terminated
432,1,SG-5113BBBK3100,2578,1,,yagi-9,165,,,,8,,,,,,,,,,terminated
432,1,SG-5113BBBK3100,2578,2,,yagi-9,90,,,,7.8,,,,,,,,,,terminated
432,1,SG-5113BBBK3100,2578,3,,yagi-9,245,,,,7.6,,,,,,,,,,terminated
433,1,SG-5113BBBK2846,632,1,,yagi-9,0,,,,6,,7.62,,,,,,,,terminated
433,1,SG-5113BBBK2846,632,2,,yagi-9,240,,,,5.6,,7.62,,,,,,,,terminated
