"","hitID","ts","sig","sigSD","noise","freq","freqSD","slop","burstSlop","batchID","motusDeviceID","receiverID","motusRecvID","recvProjectID","recvDeployID","runID","runLen","ant","motusTagID","ambigID","mfgID","dateBin","tagProjectID","tagDeployID","gpsLat","gpsLon","gpsAlt","gpsTs"
"310988",191631826,1441873542.2612,-64.029198,14.0213,-79.886803,3.939,0.008209,4e-05,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310989",191631827,1441873548.3575,-53.682598,3.82255,-80.721199,4.0675,0.010578,0.00024,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310990",191631828,1441873548.3575,-62.533401,5.03916,-79.451401,3.94025,0.004649,0.00014,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310991",191631829,1441873548.3574,-63.048,17.158001,-80.084503,3.94275,0.005167,0.00026,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310992",191631830,1441873554.4537,-64.759003,61.8894,-80.630997,3.939,0.00374,0.00028,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310993",191631831,1441873554.4539,-63.232201,8.81429,-80.438004,3.94125,0.004367,4e-05,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310994",191631832,1441873554.4538,-53.3876,5.47876,-80.081596,4.07175,0.011049,0.00036,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310995",191631833,1441873560.5502,-51.616798,2.0515,-80.499901,4.0765,0.012455,0.00034,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310996",191631834,1441873560.5501,-60.508598,8.40539,-79.405296,3.94,0.005638,0.00014,2e-05,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310997",191631835,1441873560.5501,-61.5961,43.3176,-80.524002,3.94375,0.006073,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310998",191631836,1441873566.6465,-53.4561,44.320702,-79.751602,4.06825,0.008286,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"310999",191631837,1441873566.6464,-62.553501,44.558601,-80.338303,3.94075,0.004367,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311000",191631838,1441873566.6466,-62.5131,11.9977,-80.423103,3.94425,0.002762,4e-05,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311001",191631839,1441873572.743,-55.791599,2.28847,-80.870399,4.07025,0.007974,0.00014,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311002",191631840,1441873572.7428,-65.5868,47.7887,-80.568703,3.9375,0.001128,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311003",191631841,1441873572.7428,-65.083504,44.933998,-80.697998,3.94625,0.001953,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311004",191631842,1441873578.8392,-58.7845,1.73866,-80.855499,4.08375,0.009831,0.00036,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311005",191631843,1441873578.8391,-68.009201,72.482399,-81.000397,3.944,0.007564,0.00018,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311006",191631844,1441873578.8393,-66.549698,16.147499,-80.4039,3.94475,0.006478,4e-05,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311007",191631845,1441873584.9357,-58.579899,0.776429,-80.907898,4.082,0.014353,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311008",191631846,1441873584.9355,-66.842697,20.3146,-80.168198,3.937,0.001953,0.00014,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311009",191631847,1441873584.9355,-67.680099,44.974899,-80.732597,3.94725,0.008363,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311010",191631848,1441873591.032,-71.238602,43.314602,-80.766998,3.93525,0.002762,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311011",191631849,1441873591.0319,-65.212196,11.0618,-80.905197,4.0885,0.027621,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311012",191631850,1441873591.032,-71.158501,17.9942,-80.320198,3.94775,0.008363,4e-05,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311013",191631851,1441873597.1282,-69.554901,47.8867,-80.970497,3.9365,0.004367,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311014",191631852,1441873597.1283,-64.1866,12.2743,-80.819702,4.0915,0.021749,4e-05,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311015",191631853,1441873597.1282,-68.606499,45.669998,-80.089897,3.946,0.003189,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311016",191631854,1441873603.2245,-69.196999,42.281601,-80.395798,3.94475,0.005638,0.00018,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311017",191631855,1441873603.2247,-68.174698,10.7747,-80.513496,3.94775,0.00575,4e-05,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311018",191631856,1441873603.2246,-61.223499,8.2646,-81.178596,4.0835,0.017102,0.00036,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311019",191631857,1441873609.3209,-68.998703,69.371101,-81.436699,3.9465,0.006575,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311020",191631858,1441873609.321,-58.8498,6.88819,-80.841202,4.07875,0.021691,0.00014,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311021",191631859,1441873609.3209,-68.932198,39.734001,-80.262802,3.94075,0.00374,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311022",191631860,1441873615.4174,-66.674004,13.9922,-80.402397,3.94725,0.004649,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311023",191631861,1441873615.4173,-60.464298,9.01383,-80.9729,4.0735,0.00748,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311024",191631862,1441873615.4174,-68.323097,17.279499,-79.754501,3.94175,0.006073,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311025",191631863,1441873621.5136,-66.244301,5.8888,-79.4935,3.9345,0.008807,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311026",191631864,1441873621.5136,-66.2295,48.977402,-80.508003,3.942,0.002255,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311027",191631865,1441873621.5138,-58.4655,3.47172,-80.824997,4.0695,0.009021,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311028",191631866,1441873627.6101,-66.922699,25.0644,-79.601196,3.94,0.004915,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311029",191631867,1441873627.61,-65.768501,17.5958,-80.116997,3.94225,0.010086,0.00034,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311030",191631868,1441873627.61,-58.937599,8.79796,-80.776398,4.0795,0.012956,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311031",191631869,1441873633.7063,-70.843102,48.985699,-80.3806,3.93625,0.008363,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311032",191631870,1441873633.7063,-70.907501,57.567501,-81.081596,3.9485,0.009766,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311033",191631871,1441873633.7064,-63.263302,5.05275,-80.735802,4.066,0.017901,0.00014,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311034",191631872,1441873639.8028,-68.040802,19.0611,-80.138702,3.94225,0.004649,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311035",191631873,1441873639.8028,-65.427399,7.91416,-80.223198,3.9475,0.006073,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311036",191631874,1441873639.8027,-60.7644,12.0935,-81.068901,4.063,0.015296,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311037",191631875,1441873645.899,-66.449997,21.5711,-80.061203,3.93925,0.004367,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311038",191631876,1441873645.899,-66.7183,63.584202,-81.222099,3.94825,0.008588,0.00018,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311039",191631877,1441873645.8992,-59.465801,6.42071,-80.609299,4.07875,0.012956,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311040",191631878,1441873651.9955,-67.423599,6.3159,-79.848198,3.94325,0.009367,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311041",191631879,1441873651.9955,-67.171097,43.6133,-80.907204,3.9435,0.007893,0.00024,0.00022,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311042",191631880,1441873651.9954,-62.393902,6.02152,-80.9944,4.07475,0.018112,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311043",191631881,1441873658.0917,-69.524101,51.4202,-80.530602,3.94975,0.019596,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311044",191631882,1441873658.0917,-70.160599,71.303398,-81.925301,3.944,0.004066,0.00036,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311045",191631883,1441873658.0919,-61.615002,10.6508,-81.001198,4.07125,0.022553,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311046",191631884,1441873664.1882,-71.053299,11.5211,-79.532097,3.9415,0.005967,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104610,68,1,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311047",191631885,1441873664.1881,-69.478302,11.8101,-80.075798,3.94125,0.00575,0.00014,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311048",191631886,1441873664.1881,-65.956001,44.094898,-81.301399,4.079,0.018734,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311049",191631887,1441873670.2846,-72.192001,63.362202,-81.221497,3.941,0.008053,0.00056,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104612,57,2,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311050",191631888,1441873670.2845,-67.6082,14.2375,-80.627403,4.0525,0.015706,0.00014,0.00032,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311051",191631889,1441873676.3808,-72.468597,43.044601,-81.929298,4.05925,0.014875,4e-05,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311052",191631890,1441873712.9589,-73.468903,46.067001,-81.526497,4.0505,0.029492,0.00036,0.001523,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311053",191631891,1441873719.0554,-68.816299,21.3368,-81.165001,4.0825,0.02244,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311054",191631892,1441873725.1516,-70.482597,60.1889,-82.134102,4.06125,0.014084,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311055",191631893,1441873731.2481,-68.438103,12.287,-80.895699,4.096,0.01496,0.00024,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311056",191631894,1441873737.3443,-74.124001,55.119701,-82.283401,4.0765,0.012758,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311057",191631895,1441873743.4408,-70.822403,34.829201,-81.365402,4.0915,0.007974,0.00058,0.00042,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311058",191631896,1441873749.537,-74.072197,47.693699,-82.1828,4.045,0.019401,0.00024,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311059",191631897,1441873755.6332,-74.422302,32.1451,-81.478302,4.10825,0.046384,0.00094,0.00012,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"311060",191631898,1441873822.6932,-73.297997,25.509501,-80.829498,4.085,0.020172,0.00042,0.002625,58157,323,"SG-5113BBBK3104",635,3,3172,5104611,84,3,15977,NA,94,"2015-2",38,1765,47.22254,-71.221658333,715.20001,1441873176
"316635",196174705,1441709171.9912,-62.5242,16.8946,-71.305298,3.78125,0.045638,0.00084,0,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316636",196174706,1441709178.0872,-61.765999,8.15733,-71.454803,3.73575,0.056348,0.00044,-0.00028,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316637",196174707,1441709184.1835,-61.5513,15.7598,-71.362099,3.76575,0.031209,0.00016,2e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316638",196174708,1441709190.2795,-63.337502,12.9085,-71.586601,3.7895,0.049578,0.00116,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316639",196174709,1441709202.472,-61.949799,6.84697,-71.261497,3.79625,0.024628,0.00024,0.000121,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316640",196174710,1441709208.5683,-60.0448,43.557301,-71.190201,3.7595,0.041401,0.00032,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316641",196174711,1441709214.6643,-59.989899,18.402,-71.396202,3.7595,0.043337,0.00024,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316642",196174712,1441709220.7603,-61.501801,13.5943,-71.196602,3.7405,0.064954,0.00024,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316643",196174713,1441709226.8566,-63.318802,12.5847,-71.390297,3.77575,0.043278,0.00024,2e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179624,9,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316644",196174714,1441709586.5294,-62.8232,10.7436,-71.266197,3.77725,0.038654,0.00024,0,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316645",196174715,1441709592.6254,-58.048801,52.895699,-71.278,3.7635,0.028326,4e-05,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316646",196174716,1441709598.7214,-62.6063,22.431499,-71.543198,3.7605,0.053262,0.00066,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316647",196174717,1441709604.8177,-60.479301,17.3225,-71.113899,3.7825,0.014875,0.00024,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316648",196174718,1441709610.914,-57.930901,10.5131,-71.323402,3.77025,0.022411,0.00024,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316649",196174719,1441709617.01,-56.9814,51.1674,-71.490601,3.77,0.01496,0.00056,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316650",196174720,1441709623.1062,-59.785999,14.7666,-71.056503,3.77875,0.044122,4e-05,0.00012,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316651",196174721,1441709610.9139,-71.203598,25.6387,-78.716904,3.84,0.036225,0.00066,0,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316652",196174722,1441709617.0102,-68.879303,18.3027,-78.820801,3.84375,0.004649,4e-05,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316653",196174723,1441709629.2022,-68.783096,46.0275,-79.343399,3.84675,0.006176,0.00028,-0.00018,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316654",196174724,1441709629.2022,-55.961498,74.354103,-71.188599,3.75475,0.018903,0.00036,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316655",196174725,1441709635.2986,-67.517403,47.636501,-78.871803,3.8495,0.009502,0.00024,2e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316656",196174726,1441709635.2985,-52.373402,5.05012,-71.225998,3.759,0.028348,4e-05,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316657",196174727,1441709641.3948,-69.605797,23.3673,-79.034302,3.838,0.021661,0.00024,0.00012,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316658",196174728,1441709641.3948,-56.060101,49.974602,-71.086899,3.7705,0.011444,0.00058,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316659",196174729,1441709629.2025,-65.540703,16.348801,-74.7799,3.85325,0.01315,0.00036,0,62231,349,"SG-5113BBBK3178",690,38,2286,5179627,4,2,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316660",196174730,1441709635.3007,-64.362602,9.31126,-74.784897,3.8585,0.0097,0.00236,0.00212,62231,349,"SG-5113BBBK3178",690,38,2286,5179627,4,2,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316661",196174731,1441709641.3948,-67.157402,6.91284,-74.873398,3.83275,0.020297,4e-05,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179627,4,2,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316662",196174732,1441709647.4908,-58.473,11.7596,-71.236099,3.77275,0.036903,0.00024,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316663",196174733,1441709653.5871,-71.147797,14.3784,-78.523903,3.8465,0.024053,0.00024,0.000121,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316664",196174734,1441709653.587,-56.934502,8.86331,-71.398102,3.75525,0.04663,4e-05,0.00012,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316665",196174735,1441709659.6834,-70.944901,17.9027,-78.986397,3.85575,0.012404,0.00048,0.00022,62231,349,"SG-5113BBBK3178",690,38,2286,5179626,7,1,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316666",196174736,1441709659.6834,-66.775803,12.2204,-75.055603,3.8675,0.006379,0.00096,0.000321,62231,349,"SG-5113BBBK3178",690,38,2286,5179627,4,2,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316667",196174737,1441709659.6831,-56.788601,46.6502,-71.455101,3.75525,0.019302,4e-05,2e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316668",196174738,1441709665.7793,-61.016399,13.0411,-71.111397,3.7265,0.039644,0.00038,0.00012,62231,349,"SG-5113BBBK3178",690,38,2286,5179625,14,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316669",196174739,1441710147.3749,-62.256001,18.3241,-71.847504,3.81025,0.034866,0.00034,0,62231,349,"SG-5113BBBK3178",690,38,2286,5179628,32,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
"316670",196174740,1441710153.4712,-60.046902,4.37979,-71.551102,3.772,0.028123,0.00058,-8e-05,62231,349,"SG-5113BBBK3178",690,38,2286,5179628,32,3,15977,NA,94,"2015-2",38,1765,51.65773,-80.567606667,3.9000001,1437520350
